ENTREZID,SYMBOL,GENENAME,ii...i,iii...ii,AveExpr,F,P.Value,adj.P.Val,First.Trimester.Average,Second.Trimester.Average,Term.Average
60484,HAPLN2,hyaluronan and proteoglycan link protein 2,"-0,2782302629","0,3076617614","5,1208370611","12,8953252198","1,46755930156091E-005","6,4166279268038E-005","5,1257924972","4,8475622342","5,1552239956"
60492,CCDC90B,coiled-coil domain containing 90B,"0,3351069103","-0,2079441963","5,6648099285","4,5788531275","0,0132000445","0,0287818961","5,5222485116","5,8573554219","5,6494112256"
6097,RORC,RAR related orphan receptor C,"-0,5583765843","0,2164598218","4,8527861976","11,6693373269","3,72179048175892E-005","0,0001506429","5,199556447","4,6411798627","4,8576396846"
623,BDKRB1,bradykinin receptor B1,"0,5032455909","-0,665061509","4,5379069618","16,0709109458","1,45485554028261E-006","7,6775857562509E-006","4,6201528033","5,1233983942","4,4583368852"
6236,RRAD,"RRAD, Ras related glycolysis inhibitor and calcium channel regulator","0,6972576776","0,7871519689","5,7615855571","30,3784063084","1,83069505905299E-010","0,000000002","4,4403073018","5,1375649794","5,9247169483"
624,BDKRB2,bradykinin receptor B2,"-1,3619571746","-0,45076666","5,1677897122","33,180332788","3,93051503026596E-011","4,99202350683283E-010","6,8357531653","5,4737959906","5,0230293306"
6241,RRM2,ribonucleotide reductase regulatory subunit M2,"-0,6800051455","-1,7663013875","5,6655818557","157,6726319889","5,08845716189228E-028","2,06963686906623E-025","7,7930132256","7,1130080801","5,3467066926"
6252,RTN1,reticulon 1,"1,023768677","-0,6463789018","5,3847672986","30,0304522339","2,22575529675911E-010","2,4306938656683E-009","4,9585578953","5,9823265723","5,3359476705"
6271,S100A1,S100 calcium binding protein A1,"-1,1212407315","-0,545118251","5,0377101502","39,0653894026","1,87081696111066E-012","3,04269240295996E-011","6,5570507069","5,4358099754","4,8906917244"
6296,ACSM3,acyl-CoA synthetase medium chain family member 3,"-1,3256229214","-0,3894133144","4,5360911178","55,0502839222","1,35104981202862E-015","3,97356378578295E-014","6,1181213341","4,7924984127","4,4030850983"
6332,SCN7A,sodium voltage-gated channel alpha subunit 7,"1,6625063193","-0,7898378613","4,6232359381","28,8942501592","4,24233892206616E-010","4,418815981535E-009","3,712860426","5,3753667453","4,585528884"
6335,SCN9A,sodium voltage-gated channel alpha subunit 9,"0,5074639212","-0,4289067916","4,6870813745","13,4534196514","0,000009678","4,39876973907425E-005","4,5669639007","5,074427822","4,6455210303"
634,CEACAM1,carcinoembryonic antigen related cell adhesion molecule 1,"-0,5676120632","1,9453479877","6,8480775785","143,2335356859","9,76944259130859E-027","2,62766491375261E-024","5,7513246887","5,1837126255","7,1290606132"
6347,CCL2,C-C motif chemokine ligand 2,"2,1954067218","-1,319303817","7,1228903531","14,6591217409","3,99657575529182E-006","1,95962650088934E-005","6,1527871961","8,3481939179","7,0288901008"
6351,CCL4,C-C motif chemokine ligand 4,"1,000119638","-2,0331525458","6,1218910558","40,4852462124","9,28921399607714E-013","1,59533401234379E-011","6,8829592704","7,8830789084","5,8499263625"
6357,CCL13,C-C motif chemokine ligand 13,"1,8405711429","-1,2863449246","5,9402602515","27,9752611099","7,20521435601881E-010","7,15629271000415E-009","5,2783826395","7,1189537824","5,8326088578"
6364,CCL20,C-C motif chemokine ligand 20,"1,6432388641","-2,0607474294","4,3908151493","16,848663406","8,4305752431035E-007","4,66760533711799E-006","4,566243532","6,2094823961","4,1487349667"
637,BID,BH3 interacting domain death agonist,"0,5661596025","-0,8113399597","5,823376625","32,0793386854","7,14233272489634E-011","8,56874392232887E-010","5,9689377675","6,53509737","5,7237574103"
6372,CXCL6,C-X-C motif chemokine ligand 6,"1,260041169","-1,3327587852","4,3572072788","17,3068329091","6,13496759437517E-007","3,49572850009452E-006","4,283885685","5,543926854","4,2111680689"
6374,CXCL5,C-X-C motif chemokine ligand 5,"1,4722822601","-1,5948763942","4,6387068478","19,6930754551","1,22075262875993E-007","7,97698700517263E-007","4,5846424793","6,0569247394","4,4620483452"
63826,SRR,serine racemase,"0,394669982","-0,4151028528","5,0991480817","19,6873713983","1,22537597802545E-007","8,00092788157888E-007","5,0742135618","5,4688835438","5,053780691"
63901,FAM111A,family with sequence similarity 111 member A,"0,4502789533","-0,5046575354","6,1699987574","15,1673834577","2,76927602315237E-006","1,3926552159858E-005","6,1676470113","6,6179259646","6,1132684292"
63943,FKBPL,FKBP prolyl isomerase like,"-0,4611730835","0,1987718455","5,4691142466","7,2668436785","0,0012819767","0,0036535529","5,7387230821","5,2775499985","5,476321844"
63948,DMRTB1,DMRT like family B with proline rich C-terminal 1,"-0,2496773406","0,2762219751","5,0653426838","11,9155497418","3,08178423735895E-005","0,0001269248","5,0696774405","4,8200000999","5,096222075"
6398,SECTM1,secreted and transmembrane 1,"0,6462315268","-0,9719849858","5,515578748","74,3273681406","9,73711092800721E-019","5,09015867822722E-017","5,7202802906","6,3665118175","5,3945268317"
64080,RBKS,ribokinase,"-0,7027281041","-0,2489059809","4,9730973123","29,9285724782","2,35725128277449E-010","2,56589571746393E-009","5,8474276081","5,144699504","4,8957935231"
64087,MCCC2,methylcrotonoyl-CoA carboxylase 2,"-0,4179103666","-0,3881684353","6,0161083726","26,2616014851","0,000000002","0,000000018","6,737791672","6,3198813053","5,9317128701"
64091,POPDC2,popeye domain containing 2,"0,4519508797","0,3311561591","4,8619283324","25,0848100008","0,000000004","3,44303153668957E-008","4,1559103259","4,6078612056","4,9390173647"
64092,SAMSN1,"SAM domain, SH3 domain and nuclear localization signals 1","0,9809584536","-0,3919997053","5,1888385267","7,9016821326","0,00075398","0,0022634329","4,5894776098","5,5704360634","5,1784363581"
641,BLM,BLM RecQ like helicase,"-0,5392920694","-0,6051331173","4,9969894629","72,9873951275","1,54466041246047E-018","7,68918120543011E-017","6,0158311071","5,4765390377","4,8714059205"
64101,LRRC4,leucine rich repeat containing 4,"0,5800377948","-0,7594432436","5,0051728382","58,9695251784","2,76990724249072E-016","9,27529581842877E-015","5,0940027172","5,674040512","4,9145972683"
64102,TNMD,tenomodulin,"-0,9603235462","1,1877526891","4,5651935861","21,0222874479","5,10944260448726E-008","3,58607175389013E-007","4,4765876177","3,5162640715","4,7040167606"
64151,NCAPG,non-SMC condensin I complex subunit G,"-0,5962195033","-0,9406970774","5,4604092262","56,2755794668","8,17465064790773E-016","2,52445322600943E-014","6,815015901","6,2187963977","5,2780993203"
64174,DPEP2,dipeptidase 2,"0,748153412","1,3732960076","6,7328986701","100,5632207632","3,02649242893334E-022","3,15436173405578E-020","4,8710781271","5,6192315391","6,9925275467"
64216,TFB2M,"transcription factor B2, mitochondrial","0,4948433643","-0,40515594","6,2876573237","12,537136717","1,92164584775344E-005","8,2273083843739E-005","6,1595365951","6,6543799594","6,2492240194"
64218,SEMA4A,semaphorin 4A,"-0,5180977217","0,3995618579","5,8218757405","7,267305723","0,0012814782","0,0036529795","5,9767096231","5,4586119014","5,8581737593"
64222,TOR3A,torsin family 3 member A,"0,4408510378","-0,5027511407","5,8480110853","14,7730337136","0,00000368","1,81454371788807E-005","5,852983061","6,2938340988","5,7910829581"
64236,PDLIM2,PDZ and LIM domain 2,"-0,3319000018","0,3713621022","5,7455126633","11,5553980472","4,06266808355169E-005","0,0001627183","5,7477671658","5,4158671641","5,7872292663"
64285,RHBDF1,rhomboid 5 homolog 1,"0,3918494123","0,388224684","7,9362121696","31,6980226872","8,80275710383793E-011","0,000000001","7,2391526581","7,6310020704","8,0192267544"
64321,SOX17,SRY-box 17,"0,6091595652","0,2807998868","5,8173663875","20,4387171682","7,4712387000247E-008","5,08117359549804E-007","5,0048234275","5,6139829927","5,8947828795"
643641,ZNF862,zinc finger protein 862,"-0,2471741175","0,1690082304","5,5920062599","5,40468642","0,00635183","0,015123232","5,6840308442","5,4368567268","5,6058649572"
6457,SH3GL3,"SH3 domain containing GRB2 like 3, endophilin A3","-0,564849952","-0,3876659581","4,7128822237","29,2324001439","3,49740584249227E-010","3,69131264743045E-009","5,5732462497","5,0083962977","4,6207303396"
646309,NAMPTP1,nicotinamide phosphoribosyltransferase pseudogene 1,"1,4153779255","-0,6198905207","5,7666195868","7,5116883399","0,0010437535","0,0030371022","4,9474365214","6,3628144469","5,7429239262"
64651,CSRNP1,cysteine and serine rich nuclear protein 1,"0,5658771877","1,0931222071","8,2822023597","157,4170616017","5,35141451501467E-028","2,12476639172344E-025","6,8282826347","7,3941598224","8,4872820295"
64711,HS3ST6,heparan sulfate-glucosamine 3-sulfotransferase 6,"1,1456532942","-1,2555986144","4,9467448304","67,6514276825","1,02673438306576E-017","4,44722664207914E-016","4,9168958813","6,0625491754","4,8069505611"
64744,SMAP2,small ArfGAP2,"0,7678562011","-0,4216834497","6,5168388396","17,5516712366","5,18209862557115E-007","2,99641736061112E-006","6,144149067","6,912005268","6,4903218183"
64747,MFSD1,major facilitator superfamily domain containing 1,"0,656585399","-0,5757249173","7,8975086995","13,9173323012","0,00000687","3,20729068456226E-005","7,759550119","8,4161355181","7,8404106007"
64762,GAREM1,GRB2 associated regulator of MAPK1 subtype 1,"-0,5523301159","-0,5588167969","5,6345216652","72,6198295512","1,75479152584653E-018","8,65766375296355E-017","6,6268002843","6,0744701684","5,5156533715"
64776,C11orf1,chromosome 11 open reading frame 1,"-0,4386759724","-0,6198947273","5,2597715411","45,6283627363","8,13783652818391E-014","1,73316171065128E-012","6,1957630325","5,7570870602","5,1371923328"
64798,DEPTOR,DEP domain containing MTOR interacting protein,"-1,5394353612","-0,844653355","5,31802619","51,1428785333","7,01553891350826E-015","1,86291603378445E-013","7,4848671502","5,945431789","5,1007784339"
64838,FNDC4,fibronectin type III domain containing 4,"-0,3255611675","-0,272729864","5,4248056704","25,7357697596","2,7026574164707E-009","0,000000024","5,9620966613","5,6365354939","5,3638056299"
64859,NABP1,nucleic acid binding protein 1,"-0,659557852","0,4201152393","7,4993447722","7,6153489636","0,0009570635","0,0028083742","7,7708294044","7,1112715524","7,5313867917"
6494,SIPA1,signal-induced proliferation-associated 1,"0,5697396938","-0,3228129811","6,4711355994","12,7102405428","1,6865167892531E-005","7,30502700716487E-005","6,2029449268","6,7726846206","6,4498716394"
64965,MRPS9,mitochondrial ribosomal protein S9,"-0,4657389972","-0,3546751137","5,972726564","34,3692995631","2,08333057780895E-011","2,80400490036659E-010","6,7115532435","6,2458142464","5,8911391327"
650,BMP2,bone morphogenetic protein 2,"0,5747746887","-1,2290611261","5,7410898376","45,6451486506","8,07540531283822E-014","1,72206469305486E-012","6,2293811448","6,8041558335","5,5750947074"
6508,SLC4A3,solute carrier family 4 member 3,"-0,7084436433","-0,2635077221","5,2366186686","36,405471489","7,19251731912876E-012","1,0595620036554E-010","6,1286251375","5,4201814942","5,1566737721"
65220,NADK,NAD kinase,"0,3859824354","0,228347684","6,5126914616","18,402860302","2,89809803631812E-007","1,75612946415846E-006","5,9554827016","6,3414651369","6,5698128209"
65244,SPATS2,spermatogenesis associated serine rich 2,"-0,331411559","-0,5152024865","5,4067553186","49,9353703498","1,18425203408133E-014","2,97418477715969E-013","6,1532616831","5,8218501241","5,3066476377"
65265,C8orf33,chromosome 8 open reading frame 33,"0,3443364969","0,2645974846","6,2742012558","21,1762727321","4,62486694694418E-008","3,26936334070543E-007","5,725967485","6,070303982","6,3349014665"
653,BMP5,bone morphogenetic protein 5,"1,785072688","-0,9063479152","6,6584903593","22,3501277251","2,18185221191997E-008","1,63442359938266E-007","5,7299537968","7,5150264848","6,6086785696"
653784,MZT2A,mitotic spindle organizing protein 2A,"-0,8500515551","-0,7813234332","5,6543891438","55,2070207532","1,26648748333905E-015","3,75132242844794E-014","7,1154162999","6,2653647447","5,4840413115"
654,BMP6,bone morphogenetic protein 6,"1,1444161593","1,5135557529","7,2794643032","178,4719674751","1,0350284941572E-029","6,39264265502423E-027","4,92469684","6,0691129993","7,5826687522"
6542,SLC7A2,solute carrier family 7 member 2,"-1,355613069","2,0342845387","8,4576760065","57,238431381","5,53311598840624E-016","1,76088248516531E-014","8,0321906994","6,6765776303","8,710862169"
6567,SLC16A2,solute carrier family 16 member 2,"0,7638501987","-0,3648342179","5,9581150993","10,0818015226","0,0001285196","0,0004611001","5,5414643209","6,3053145196","5,9404803017"
6571,SLC18A2,solute carrier family 18 member A2,"-0,9400596066","-0,4890375315","4,5468769203","26,9085222683","1,34488133742542E-009","1,26066560893234E-008","5,847591541","4,9075319344","4,4184944029"
6581,SLC22A3,solute carrier family 22 member 3,"1,0689713407","-0,7366252525","5,7126228952","17,3925538237","5,78242924003331E-007","3,311393887596E-006","5,3194285715","6,3883999122","5,6517746596"
6590,SLPI,secretory leukocyte peptidase inhibitor,"-2,5156229291","-0,6844225718","5,5315063087","46,6710000262","5,05841560981085E-014","1,11405839944813E-012","8,4878776418","5,9722547127","5,287832141"
660,BMX,BMX non-receptor tyrosine kinase,"0,658088531","0,2488916148","4,5126070277","49,1677370094","1,65810458839539E-014","4,03069272829176E-013","3,6805475953","4,3386361263","4,5875277411"
6604,SMARCD3,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3","-0,6288450829","-0,5887344567","5,8183821715","78,9459799245","2,06749894644335E-019","1,23575671795302E-017","6,9082257936","6,2793807107","5,690646254"
6614,SIGLEC1,sialic acid binding Ig like lectin 1,"0,7445102568","-0,9654869912","5,7990616814","74,7545008218","8,41488943423272E-019","4,44071823434382E-017","5,9052677109","6,6497779677","5,6842909765"
6659,SOX4,SRY-box 4,"-0,6670744801","-1,1187214663","6,4414857222","101,8860720329","2,09932373458654E-022","2,22982946483854E-020","8,0127089285","7,3456344483","6,226912982"
666,BOK,BCL2 family apoptosis regulator BOK,"-0,8086898322","-0,3545432698","5,7704442699","41,3280047918","6,1670356456612E-013","1,10582243469942E-011","6,8338203243","6,0251304921","5,6705872223"
6676,SPAG4,sperm associated antigen 4,"-0,7075991964","0,5513876625","5,0589458919","12,6345217086","1,78550554707384E-005","7,69183428132353E-005","5,265640828","4,5580416316","5,1094292941"
6688,SPI1,Spi-1 proto-oncogene,"0,5903128667","-0,5473342257","6,0511737597","18,6547938023","2,44417183861268E-007","1,50125265490626E-006","5,9521049954","6,5424178621","5,9950836364"
6750,SST,somatostatin,"-1,2694344274","-1,0190794529","4,8573111669","48,6653282218","2,07000058576329E-014","4,91028872947206E-013","6,9150691653","5,6456347378","4,626555285"
6754,SSTR4,somatostatin receptor 4,"-0,2559331226","0,2055488931","4,7055485696","6,8697407496","0,0017934919","0,0049304767","4,7751708554","4,5192377328","4,724786626"
676,BRDT,bromodomain testis associated,"-0,6357588893","-0,8931155134","4,3136169576","104,372268353","1,06541366812254E-022","1,23380821733413E-020","5,6656857374","5,0299268481","4,1368113347"
6790,AURKA,aurora kinase A,"-0,5254814981","-0,8466269419","5,8579439602","62,8452323049","6,1453269563186E-017","2,32907891644475E-015","7,0665664096","6,5410849115","5,6944579696"
6795,AURKC,aurora kinase C,"0,2861731943","-0,2040034702","5,0067390704","5,8862106978","0,004172572","0,0104555688","4,9071913614","5,1933645557","4,9893610856"
6817,SULT1A1,sulfotransferase family 1A member 1,"0,8339063488","-1,596494018","6,6534049996","44,5069091035","1,36610135367633E-013","2,80555494752544E-012","7,2050286312","8,03893498","6,442440962"
682,BSG,basigin (Ok blood group),"0,4163620363","-0,4533371016","9,9019991739","11,1222687368","5,67913937474256E-005","0,0002202962","9,8886462783","10,3050083146","9,8516712129"
6821,SUOX,sulfite oxidase,"-0,417438369","-0,3876466755","6,5481368103","27,2777436304","1,08237214435297E-009","1,03495630041457E-008","7,268935007","6,8514966381","6,4638499625"
6835,SURF2,surfeit 2,"-0,2834770859","0,2441475714","5,5309790756","6,7223512441","0,0020330388","0,0055270549","5,5942534237","5,3107763378","5,5549239091"
6850,SYK,spleen associated tyrosine kinase,"0,4537681826","-0,3999167901","5,6430623489","11,3224604561","4,86283341308404E-005","0,0001912111","5,5494252398","6,0031934224","5,6032766323"
6856,SYPL1,synaptophysin like 1,"0,5111508574","0,2784076029","8,4415841031","25,4449834321","3,21959074408844E-009","2,8198474395178E-008","7,7238322383","8,2349830957","8,5133906986"
